laAccount,laRegisteredAtSlotNo,laUnregisteredAtSlotNo,laStakePoolDelegation,laDRepDelegation,laLastDelegationSlotNo,laLastWithdrawalSlotNo,laLastAddressOwnerActivitySlotNo,laLastAddressActivitySlotNo,laCurrentStake,laCurrentRewards
keyHash-de40d71849b7f5d136c5161dc1b3f7e05252e7d993ef43f9297f032e,148761263,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148761263,,148761263,148761263,0.000000,0.000000
keyHash-de46af053994e461e341f635c742e9d2e5b6a83a21082ace13b04ea9,148379929,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,148379929,,148379929,150082031,0.000000,0.000000
keyHash-de546e79d2110274fd29f4e6c6dffd82383214d50d2e4e41b50ab50b,149479463,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,149479463,,149550486,149550486,0.000000,0.000000
keyHash-de61cc66b3a994cb677e9b05e31716b51e17041e93e68cc056ab617e,148864327,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148864327,,148864327,148864327,0.000000,0.000000
keyHash-de65afc7106a57960d24c71e46931f3dbcb1ce61ef5796eff8c3aa23,148995786,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,drep-alwaysAbstain,148995786,,149250265,149479884,0.000000,0.000000
keyHash-de699f6137ca15047548f54dd627d751efec8c2a180fd728845c2918,149835027,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,149835027,,149835027,150058498,0.000000,0.000000
keyHash-de6e723922f0dd3e71c460e63240dbf2056c7e7e46d086bfc6c7f57d,148475090,,076c483d263502a49b138614b24820e9ce0f010b6de8b8f62ab87ecd,drep-keyHash-55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661,148813765,,149546141,149546141,0.000000,0.000000
keyHash-de7c61c99d6ed6b2f436b8e43b1818fd548fe26948a3e96cda22a7c6,148902732,,b6e038fb50202dfe5ccc61ecae9b8803bdc9cb7fb3ae9348cb97b0ef,,148902732,,148902732,148902732,0.000000,0.000000
keyHash-de80418c6f1f5f19f1fef9e898d5a4ad7939ed6d40ef564988c7fae7,149121235,,b19f2d9498845652ae6eea5da77952b37e2bca9f59b2a98c56694cae,,149121235,,149121235,149121235,0.000000,0.000000
keyHash-de8978f8c1c08f24d6cc69dd435f87b9f58d6b814f9df96c1a29bc75,149494655,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149494655,,149494655,149494655,0.000000,0.000000
keyHash-de8d73c7b771f860fdb18efd5de7fd993b55fdfeb92949148caeda00,148747804,148747891,,,148747804,,148747891,148747891,0.000000,0.000000
keyHash-de90689b7627f03e661accd498dc3c3e12f1d6c885f48a331a074497,148715642,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,148715642,,148715642,148715642,0.000000,0.000000
keyHash-de98774cfb8777d0a4922a219822f8a83d55a3e59596ae5522e1b6eb,148545933,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148545933,,149711582,149417932,0.000000,0.000000
keyHash-de9c9c558a5d4d167c5ac2fe27fcfcb77088edbf65327e99a89e1c74,148953165,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148953618,,148953618,150074026,0.000000,0.000000
keyHash-dea6dac8ed8451f6989f477e532985038b92282b1bd54a110a9e8da0,148571832,,81ab938d86519a6459ce524325ed839f52b48d69465453627e55efeb,,148571832,,148571832,148571832,0.000000,0.000000
keyHash-deaabd269a463576e5959b9fde53ecbbba7ecb46830e5f8f5b835503,148155261,,ae66e56ab11ccb39e882669f220a37956c683e4ce84fefd910012d7a,,148155261,,148155261,148155261,0.000000,0.000000
keyHash-ded32493e67b208031acd56c15d0d37de06a7c5b2a9ffb8f07cf7f77,148116995,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148116995,,148116995,148118893,0.000000,0.000000
keyHash-dee26081bff02947afbb8a28ed084391d8cd357d102d6b6c35e85364,148630164,,06dfa4d66abb91900b65fc3111b480c418b5a9be17b58e8dc6931f95,drep-keyHash-a15049527d207bbfb48aa786541ef0dc8f8e98726b8f28e44f17de00,149555691,,149555691,149555691,0.000000,0.000000
keyHash-dee49505fcfe413fc46a9c4c878bd04f165e57a931e77711eb75d3fd,149369324,,f84aed8cedb63195f68ec94a59b3e9b979b7eb0dd41085ae945473d7,drep-alwaysAbstain,149369324,,149369324,149369324,0.000000,0.000000
keyHash-defef48aef85d794659753560cb496d1f946a6fa77baf961e2519ec8,148693820,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148693820,,148693820,148693820,0.000000,0.000000
keyHash-df02db390850c42ec96d90beb919155bdfa9523dd346c836619aff2d,149694764,,f4ebee070198a0db41e46d5e59a7c582357013d15b907f65ad75d55e,,149694764,,149698644,149698644,0.000000,0.000000
keyHash-df0623c72aa879160436ac0796a77e93d4b5558badeba27ddbae0db5,149474369,,,drep-keyHash-957ff6477708440672253092e9682ad0c90c512d8cc0218729f922c3,149474369,,149474369,,0.000000,0.000000
keyHash-df1046c30857cbf650d51712e54ee4eb08676c2fe5fa004e4cd57c0f,148632798,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,148632798,,148632798,148632798,0.000000,0.000000
keyHash-df10bc71e2425675ab1b88074a1c2f843c8c79dc7e91c784a324634a,148917024,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,148917024,,148917024,148917024,0.000000,0.000000
keyHash-df12f0d13ba2b748ab83f40790bb96f6a9e0c80b903a013e34c1651c,148506611,,28489654d3fcce6affdde39f37c2d68dda5f42fc9f9feb8dd46d614a,drep-alwaysAbstain,148506611,,148506611,148506611,0.000000,0.000000
keyHash-df238693e811d78bb2123b4d00a898ef5fd26a7782d68624b6b046b2,149623456,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149623456,,149623456,149623456,0.000000,0.000000
keyHash-df26a61af9da0dddc12bbaef2cd3f392390bb82ffc44650263ca5517,148111458,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148111458,,148111458,148111458,0.000000,0.000000
keyHash-df38e96723ccf86e628de695b88da11740e7bf5e28d29dd7c3d5245d,148424919,,14ab7f5b1a6522028ce68a5c24f3a44a92376f27e52c7d238fe0b39e,,148424919,,148424919,149038255,0.000000,0.000000
keyHash-df38ec25f25b5cb4d65307de00d16008a7bb201e59240911e82e48b5,148155939,,7da52b944987bcc11821a802d33993bc4c7135270619e0e2cc6ddcf5,,148155939,,148155939,148155939,0.000000,0.000000
keyHash-df3a9ce18083aa35268c921e6dfb63e803bbab5b08e0943af6cc2a40,149271878,,cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,,149271878,,149271878,149271878,0.000000,0.000000
keyHash-df3fa7dab7c10f951166d6fdb5a33170e28bdb2b690fc7fcb1b9cf4b,149996385,,000000f66e28b0f18aef20555f4c4954234e3270dfbbdcc13f54e799,drep-alwaysAbstain,149996385,,149996385,149996385,0.000000,0.000000
keyHash-df43629bd3f40bcb91615ee868a41b2c34bcc38444bd962f648946e9,149375931,,e5b20e8f9661506710a159e561d40ceb54449fdea1d1130b3bdb36bb,,149375931,,149375931,149375931,0.000000,0.000000
keyHash-df4f4e4456ca41577e7e7479946fb0bd1625fdc053663aa1dd0c19b1,148405365,,4ee9e4c2ec6fc68850330dbc75ccd7ebf7951f20e1085d324f36cf44,drep-alwaysAbstain,148405365,,148405365,148405365,0.000000,0.000000
keyHash-df58c89afd24a11861ac3ded58cb2235c2e46ee386a5128d439c8cbd,148343017,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148343017,,148343017,148343017,0.000000,0.000000
keyHash-df7142ebe659be29750893376ad1bee95746343747660895996814cd,148369496,,6f223af7c6069f7428cf7605efba84ec410f5476550f83dbb3096238,,148369496,,148369496,148369496,0.000000,0.000000
keyHash-df870c4004b7f9cb60545de487c601ac7b7ac09dc55452848ce29361,149275547,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149275547,,149275547,149275547,0.000000,0.000000
keyHash-df89d8607c1ca946d7eb08df8fc8ce2b78a58d5b85406cb359c22d34,148236250,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148236250,,148236250,148236250,0.000000,0.000000
keyHash-df89ec62ca9b7a7a71c4ae5f4ec92a70238a39a362e2a6a271e8d7c7,148641051,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,148641051,,148641051,148641051,0.000000,0.000000
keyHash-df96dbd7e5f9b89aa61c1238cbd24230afd91cd0490590ff7aa182b3,148373817,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148373817,,148373817,150042761,0.000000,0.000000
keyHash-df985ef426621cbf8c2297332767fefb287f4dfc1600ed6ca0a98836,149916785,,2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,drep-alwaysAbstain,149917669,,149917669,149917669,0.000000,0.000000
keyHash-df9f49974f2119e0953f1fa2745182968c116bbd69d6c51b71c8baf3,148545612,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148545612,,148545612,148545612,0.000000,0.000000
keyHash-dfa807ca3818c2091d15abe465ac5fbc9dc879ddf498a7b6f260d3e0,148983860,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,148983860,,148983860,149840309,0.000000,0.000000
keyHash-dfa8a4bdff7abb5e9ffb676d530f6064ad47a0bfc0a1cfbebb12f58c,149383333,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149383333,,149383333,149383333,0.000000,0.000000
keyHash-dfb84165fbf3ddf56daf68f59a403e9ef833f74d8512926d09fe3717,149540147,,3b3327c0a885ba7c1ebeec8b44158aab79c32148d45b4c701344cd97,,149540147,,149540416,149540416,0.000000,0.000000
keyHash-dfd3c7c1bb551a97d29e0c92adc6a110d0dc845830fb0bf426974f3f,148647343,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148647508,,148647508,148647508,0.000000,0.000000
keyHash-dfdf29d3377f28466b0128ea837fde4c16ac71bf0fced96453469c4c,149694733,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149694733,,149694733,149694733,0.000000,0.000000
keyHash-dfdf5eb9fd385a4e8885126b674cee1094b0db98455ef4db7e0c638a,148335090,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,148335090,,148335090,148335090,0.000000,0.000000
keyHash-dfe318f5da761b17f5b6c1239b8792f69a81de263bea38bce40c1e35,149033467,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149033467,,149211002,149033467,0.000000,0.000000
keyHash-dfe76cdef6d51fd2a832ff790191910d41f03db8a2f7e3ab75ee7d13,149653323,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149653323,,149982040,149764066,0.000000,0.000000
keyHash-dff428f69d05f0f7a95b70f755a1e5e2a9fdd92258350e6bd0b3f19f,149586640,,793bab987086c97fd34f4009dfdc06e36c84c9bfc3f35b0dced39d92,,149586640,,149586640,149586640,0.000000,0.000000
keyHash-dff64a858bdb5c40ad841191302ee0f0358332a54f198ff8c54b67d5,148835826,,087cb9a9dab66751853893b0de0628aee88c36f82fd0c1ee3b998548,drep-keyHash-d2e0ed6a4b1b3233f071244420293f7eeb077ebf758e74b3876d4552,148837397,,149393484,149393484,0.000000,0.000000
keyHash-dffc120318a3bb0b85416ab060d70dd21c0caf153b49085d8154d051,149509608,,2313599837d144bdbd6897a3cdecc0ad2c995f38275aad6626c29ef5,,149509608,,149509608,149509608,0.000000,0.000000
keyHash-e010ec1a0df261fbc8d8d1fda124e6b1b0a94e905a3b3eab5a6bd8d2,148412253,,20df8645abddf09403ba2656cda7da2cd163973a5e439c6e43dcbea9,drep-alwaysAbstain,148412253,,150021002,150021111,0.000000,0.000000
keyHash-e013bbfe7a45ab65a067a29c0d21cfb4959d539b17a6d74f10ebe590,148828571,148914664,,drep-keyHash-a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2,148830788,,148914799,148914664,0.000000,0.000000
keyHash-e013dc0ade134c375c20f64d7e8b1ba2f851af89a650cafc9fdaf801,148323803,,7d50b9c6ec097e2a7f4ecb2f2914f9ad21e1a7bda884cb143937a73f,drep-alwaysAbstain,148849975,,148849975,148849975,0.000000,0.000000
keyHash-e018649364307fa6d93fbf13b41150dd17d96e23d0763d14f0712c52,149669478,,443e35eb7bfca00b092bd4daf079de42924b982636a12aa53a3994ab,,149737930,,149737930,149857540,0.000000,0.000000
keyHash-e01d45119695e3f1a29ccb322fbe557209abf3a268d2699aa03ec1b9,148748538,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148748538,,148748538,149671864,0.000000,0.000000
keyHash-e03099cb84ffc3ef34112ceb77cb0996bee5afc88a08ea4995c08ab9,149251855,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149251855,,149251855,149251855,0.000000,0.000000
keyHash-e031d0fa02d17890cfc7f18e0e65bd80c0bf0bd89caed4124df8d161,149558645,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149641874,,149641874,149641874,0.000000,0.000000
keyHash-e0389f2c0be5f01cd5be2bf45096b7ec71e0211579d07cc3b5da1780,150051093,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,150051093,,150051093,150051093,0.000000,0.000000
keyHash-e04598e9e8ffe7270577ecf49b4611a5632a5c1f619614960ea57e9b,148646967,,52e22df52e90370f639c99f5c760f0cd67d7f871cd0d0764fae47cd9,,148646967,,148646967,148646967,0.000000,0.000000
keyHash-e04ff880f6624412dc5e489af3f5bd816eb4416480d69dd5197e0e46,149193323,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,,149193323,,149193323,149193323,0.000000,0.000000
keyHash-e05908afe9e3445a5118e011055d291ebe4016b2acd5eb2154398d6e,149676595,,4f04025065314e75684cd38357ac6af703fcef705d9b4f638e3caf46,,149676595,,149676595,149676595,0.000000,0.000000
keyHash-e05de0d4fbef0e39d308aed58148cdce680aadef14ed67a777aedc84,149389581,,b19f2d9498845652ae6eea5da77952b37e2bca9f59b2a98c56694cae,,149389581,,149389581,149389581,0.000000,0.000000
keyHash-e060f0603f0323413efbaf915f5f69b0140dede176f921d98a340bd3,148451329,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148451329,,148451329,149378108,0.000000,0.000000
keyHash-e0614658f5aeab587dccb5f1997e8d3287f942514e172f7e67376771,149652093,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149652093,,149652093,149652093,0.000000,0.000000
keyHash-e064d7ab7cc2c002e917992a78eff3d42391ddbc102d780bebcd262d,148808594,,56f78c5478524496790461eefd4d9380f71dfb231358736902648dfe,,148808594,,148808594,148808594,0.000000,0.000000
keyHash-e0698dd89afa59ea494bea5c0b1cefc7316aa73dc415111458f4503d,149992883,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149992883,,149992883,149992883,0.000000,0.000000
keyHash-e073c07ea6ae3a13acbbff32ba8a6f7d9f2864c10d3ad2e639a46bae,148132644,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,148132644,,148132644,148132644,0.000000,0.000000
keyHash-e07aaaffb5ae733400b75432f4b30b0a103f1263155450be0d6849b3,149439660,,381ad61d5031c2a570c268d2f018bfb65c6eb7e32e535a58384f9a21,,149439660,,149439660,150054180,0.000000,0.000000
keyHash-e08318516474ab159aac96495e3486a80972e502341b929da1501353,148623714,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148623714,,148961121,148625481,0.000000,0.000000
keyHash-e086838b6a1a109212aa4170de0d374b2b7a369c67dd68c35db8f604,148314642,,879ad8338e795acb7b2bd2cf5532ed4e3603962439c91cb0bd5ae7af,,148314642,,148314642,148314642,0.000000,0.000000
keyHash-e08ae2248ddd79d20be1662f094aec918a7d1a58bac61398f5852aae,150010401,,7c6b4a731eec6bef00e16ec4c990e7a817f61597dab1033006563ad7,,150010401,,150010401,150010401,0.000000,0.000000
keyHash-e0905d3bff061ba342ee6e96709ff06214a4fc1dfe95e7a9a4f586a6,149894503,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149894503,,149894503,149894503,0.000000,0.000000
keyHash-e0a87c84204124d4f8af370b680f84dde20ab601e1b1e35167924185,149210486,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149210486,,149210486,149210486,0.000000,0.000000
keyHash-e0bf74fc9d717b3f62f8fd38a059c0fe5b5e4327124cabe85abfbf01,149148288,149558994,,,149148288,,149560096,149560096,0.000000,0.000000
keyHash-e0c932f39b3f01941497e19b6159fc37f262e6803459ba429e0f8470,149570817,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149570817,,149570817,149570817,0.000000,0.000000
keyHash-e0cb1439878e7257ad1a965a1fab00839189fdeba3a050bb35d465e1,148940822,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148940822,,148940822,149549982,0.000000,0.000000
keyHash-e0d4cd582d47d871a1985c25a85929701ae36bfeea62527864031450,149614469,,a3ac6ca0694fc5825f831c8d0d97f202c4f298741ae60874730fafb8,,149614469,,149709207,149709207,0.000000,0.000000
keyHash-e0e3e62acfb07657eded8794639512d083e133397f738e7c66277980,149337577,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149337577,,149978789,149978789,0.000000,0.000000
keyHash-e0fe61898285b15de2c31ee67da954a97890fd865aaaed38507d1aa8,150086299,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,150086573,,150086573,150086573,0.000000,0.000000
keyHash-e105d26fb27049c4a8673f76dcec897014f4b62b440c34f1e063ea5a,148168121,,d7513627b3d50819c1c84687bfd15f02f00cd11c37d7935a67540089,,148168121,,148168121,148168121,0.000000,0.000000
keyHash-e1107aad862a7f3bed39ad9532ce836a8c6b145df2964f0c6506ce8a,148329117,,1e174471d30ea762a6bf6ce8b1c615549f3dd066cf48ca6be6e7698b,,148329117,,148329117,148329117,0.000000,0.000000
keyHash-e11622488f7e0eb96d8a882e2f167677f6a33b462b4aab5baa49d443,149045851,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149871184,,149871184,149871184,0.000000,0.000000
keyHash-e1370b600219e28e5a934e8783ae8ff1eaf102636151bca69b792fa3,148873448,,,drep-keyHash-b102197ee2affaebd50fcb8ca69fb4fa9eba931f4cc219f18db6d7e6,148873768,,148873768,148873768,0.000000,0.000000
keyHash-e14946bf3c174f62cdda42a62898dba9b2b4bf8583cc86ae0bbaf29a,148646174,,06dfa4d66abb91900b65fc3111b480c418b5a9be17b58e8dc6931f95,drep-alwaysAbstain,148646174,,148646174,148646174,0.000000,0.000000
keyHash-e14c1924b588c7724e450ceee3e7b53e85609aa542276db28657b15b,149886114,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149886114,,149886114,149886114,0.000000,0.000000
keyHash-e15558ff6e43bf59a28b6c42c3f72dbf76834ae6765061b51bf2756d,149719958,,3d8103dd2ad0838d985a3fc00277c55da15279088f3b1dc11dd814ce,,149719958,,149719958,149719958,0.000000,0.000000
keyHash-e170ba4b46f19bbe9b4f5febb98edb4823ec13818b2d29910928d967,149720843,,f4762ca1dce3c32c0d7a7e6d9f8a54bf40338e99ae5f3ad0172c9a2f,,149720843,,,149720843,0.000000,0.000000
keyHash-e17719f0f20ca04c121f25b3957b5ee8d8b13e8e4f95ae659c97b457,149188864,,f4762ca1dce3c32c0d7a7e6d9f8a54bf40338e99ae5f3ad0172c9a2f,,149188864,,149188864,149188864,0.000000,0.000000
keyHash-e17ee711df72eaa89a42a5414cd4042eff96bd80ae477e8bcaf7a91f,149652093,,3b3327c0a885ba7c1ebeec8b44158aab79c32148d45b4c701344cd97,drep-alwaysAbstain,149652411,,149652411,149652411,0.000000,0.000000
keyHash-e17f330056ec4829d8f84cf86d71ee7ecdda11bf97d090deedc761e3,149965591,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149965591,,149965591,149965591,0.000000,0.000000
keyHash-e185955d9a1755be26529098dd370d36d6f02b895d7d94d7949d58f1,149434944,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149434944,,149434944,149434944,0.000000,0.000000
keyHash-e18989f6f5b523e3733db4ca44c05bea0e5279c3423a19bdb369d922,149966137,,e5c947f0a4f6a6dd0946d8971dafaf263c88a1b086527fdf24223c21,drep-alwaysAbstain,149966137,,149966137,149966137,0.000000,0.000000
keyHash-e18d8d0899c56f76b9c75cf2c15b0e5180f8640064a9f0a3293ca355,148669473,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148669473,,148669473,148669473,0.000000,0.000000
keyHash-e18e8894367b10d1f383818278ec2a9bac25eddcb499897d876d6d82,149518351,149680803,,,149518351,,149680803,149680803,0.000000,0.000000
keyHash-e190ed7f9d6848a33c4c4515f86e39967b5e5f526d49a46077943cc8,149276129,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,,149276129,,149276129,149276129,0.000000,0.000000
keyHash-e197bf1ab974e277454c9fca98f13d5380caf498f0500fca962728fc,149543918,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149543918,,149543918,149543918,0.000000,0.000000
keyHash-e19bb2ec9869cfdc99471a979e50f57bbbb531c66c21001615c6e6eb,149971921,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149971921,,149971921,149971921,0.000000,0.000000
keyHash-e19eef47f3a728f2881319ce25655fd3f643c7c2f7ed9225bc2f3b40,148737918,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148737918,,148737918,148737918,0.000000,0.000000
keyHash-e1a2c7c6169e4c298c17b21a20b972d7b588a35ed08138cb7de3ce0c,149109595,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149109595,,149109595,149460975,0.000000,0.000000
keyHash-e1a862a292683f5af50a82c4a055e9d34c6689907ffff69c72d922a5,149198279,,b3f9883d3de29971c43e05fdb985281ffee737be0e5669094810ba6b,,149198279,,149198279,149198279,0.000000,0.000000
keyHash-e1bb00880b0e8da33731eab7bc91964e484296d98b369169e2b9e48b,148303443,149366696,,,148303443,,149370134,149368450,0.000000,0.000000
keyHash-e1bc39215a6558d8234a9b51363ca97842492f546a36bb0fa93927e2,149979048,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149979048,,149979048,149979048,0.000000,0.000000
keyHash-e1c1a52092aa339c92afe57329f2ddd3c57f733eb2ae4e5b1cab636d,149611870,,4ee9e4c2ec6fc68850330dbc75ccd7ebf7951f20e1085d324f36cf44,,149611870,,149611870,149925083,0.000000,0.000000
keyHash-e1c2484764e1830e441138916011e3a0eaac44af97392d749947e169,149403695,,d7513627b3d50819c1c84687bfd15f02f00cd11c37d7935a67540089,,149403695,,149403695,149403695,0.000000,0.000000
keyHash-e1c38185b9d3fc768b5aaead66c8e4b89f4b6bbf843fbe078dffd03e,149720843,,5b60373e718a3647ec57f610b9942f91286748ddeaa0ad226acb927b,,149720843,,,149720843,0.000000,0.000000
keyHash-e1c5fcb81284e0ec66df012946b406aca1f98a172d4acdbde2439f27,150056384,,62dae2e705a7dcf9c8fcb3e084ebb72781652d321293dca33df389fd,,150056384,,150056384,150056384,0.000000,0.000000
keyHash-e1c6485215b364d1717c607708b1d97a7972f9ba1bbb91d8ead3589b,148672486,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148672486,,148672486,148793275,0.000000,0.000000
keyHash-e1c68e0e56504829e2a2054aa78defe63e9798b05f7c09b8cb06fb85,149369987,,849cdde779a0a0faaa4276dac342f762bd6c84d6cbf637a92a20bb88,drep-keyHash-d2e0ed6a4b1b3233f071244420293f7eeb077ebf758e74b3876d4552,149406970,,149984904,149984904,0.000000,0.000000
keyHash-e1ca3f5308b3b2b576ff08e7083cb252f18011d60c3a990752075ca7,148344177,,a3ac6ca0694fc5825f831c8d0d97f202c4f298741ae60874730fafb8,,148344177,,148344177,148344177,0.000000,0.000000
keyHash-e1ca861e027ee9e8d6e1256da0d10124b47e7dfdd387797f4ab2003b,148435384,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148435384,,148435384,148435936,0.000000,0.000000
keyHash-e1cb90aac4fb7e4821eac54f3953ae7ff5b5c3fc67319c05341c3740,149171933,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149171933,,149171933,149171933,0.000000,0.000000
keyHash-e1ccd2dfd5eac764fe1e1f1936c5845a03791b0645550676f8372d7a,148984087,,2ba96bc27be2bdde3ec11b9f696cf21fad39e49097be9b0193e6b572,,148984087,,148984087,149679779,0.000000,0.000000
keyHash-e1d55ae65e9fcebf316563e3aa01cb1b3d2760e5fc6eb640c440fba2,148429744,,2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,,148429744,,148429744,148429744,0.000000,0.000000
keyHash-e1d58d16da1b685d314c6278b4ea51edc918fd2291bf15f5caadaf10,149408568,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,149408568,,149408568,149408568,0.000000,0.000000
keyHash-e1f15710591d3acad21f3b79a2cf9fa2e7d1fc3e123bf3aaa42e5fdf,148343880,,a3ac6ca0694fc5825f831c8d0d97f202c4f298741ae60874730fafb8,,148343880,,148343880,148343880,0.000000,0.000000
keyHash-e1fd910846d4c7dee40126809a900376c94b01e0032e3c68f29708b3,148202509,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148202509,,148202509,148202509,0.000000,0.000000
keyHash-e1ff243f626ee37047d2e7f60931f12670eb359f8eb89e8bb156cbb9,149663459,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149663459,,149663459,149663459,0.000000,0.000000
keyHash-e1ff6238703cd4c9e67a3929ba1c8ef5424f449ee66f3d0fa7798ab6,149626229,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149626229,,149626229,149626229,0.000000,0.000000
keyHash-e20be6cdc15aa83dbafb978eda725f8835cf61586a1654977cf394ea,149909616,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149909616,,149909616,149909616,0.000000,0.000000
keyHash-e219443996c311762c091f1530193a191ae8adbd8c092379b73bbb8a,148742811,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,,148742811,,148742811,148742811,0.000000,0.000000
